Customer_ID,Age,Gender,Annual_Income,Spending_Score,Subscription_Type,Region,Churn
CUST4318,,Male,,high,Standard,North,Yes
CUST7427,,,,high,,South,Yes
CUST6843,N/A,M,,high,Standard,West,Y
CUST1734,,,77517,low,,,No
CUST8394,55,Female,,low,,,Yes
CUST6217,N/A,Male,,low,Standard,South,No
CUST5257,54,,,,Basic,,Yes
CUST2069,N/A,,unknown,low,Standard,,Yes
CUST8510,N/A,M,unknown,52,Basic,South,
CUST5407,,,unknown,,Basic,East,Y
CUST1661,N/A,M,,,Premium,West,
CUST6103,,F,,,Standard,South,
CUST9339,N/A,,146850,,Standard,South,No
CUST5953,,Female,,,Basic,East,Y
CUST2019,58,,,low,Standard,East,
CUST7432,N/A,,,,Basic,,Y
CUST2820,33,,,,Basic,South,Yes
CUST6788,N/A,,unknown,,Premium,West,Yes
CUST1788,N/A,Female,unknown,low,Basic,,
CUST5503,51,Male,,,Basic,South,Yes
CUST7886,30,M,33397,high,,East,
CUST9332,45,Female,112016,,Premium,South,N
CUST9880,23,Female,108351,high,Premium,,Yes
CUST9512,,Female,,high,Basic,East,
CUST4863,,,,12,Premium,South,No
CUST1008,49,Female,,,Standard,,No
CUST3813,65,Female,39122,high,,West,No
CUST1281,,,,low,,,Yes
CUST9490,,Female,,82,,North,
CUST6479,,M,,45,,East,
CUST5837,,F,,12,,West,Y
CUST6998,21,F,110341,,Standard,,No
CUST9010,,F,,46,Premium,West,Yes
CUST7282,N/A,M,,11,,South,N
,N/A,Female,107508,,,,N
CUST8504,N/A,Male,,,Standard,South,
CUST4647,,F,,,,,No
CUST2032,50,F,,low,,North,Yes
CUST5802,,Male,,high,,West,No
CUST4140,,,,16,,South,
CUST1296,N/A,,25148,low,Premium,South,
CUST1377,,Female,unknown,53,Standard,North,Y
CUST7585,N/A,Female,unknown,41,Standard,West,
CUST6831,N/A,,,,,,Yes
CUST4821,,Male,unknown,low,Basic,South,No
CUST2172,,Male,,77,Standard,,
CUST2040,,Male,unknown,,Basic,,Yes
CUST9194,,M,unknown,9,Premium,West,Yes
CUST3761,N/A,M,,high,Standard,West,N
CUST3490,50,Female,71753,high,Premium,West,No
CUST7222,33,M,unknown,low,,,N
CUST5125,,Female,,high,Premium,West,
CUST8452,N/A,,,,Standard,South,N
CUST3564,,,unknown,87,Basic,,No
CUST9783,,,,high,,North,Y
CUST6064,,Female,unknown,high,,,N
CUST5737,,,136163,high,Basic,South,No
CUST8613,N/A,Female,45754,34,,East,Y
CUST9633,44,M,unknown,36,Basic,,
CUST4370,,,,88,Standard,,
CUST9680,,Female,,low,Basic,,
CUST8560,61,F,unknown,low,,North,Yes
CUST7613,,M,,13,Standard,West,No
CUST6241,N/A,F,54151,high,,East,N
CUST9702,,F,,low,Premium,South,No
CUST9451,,Female,,,,,No
CUST6350,22,F,,high,Basic,West,Yes
CUST7882,,Male,unknown,high,,East,Y
CUST6903,,F,36625,,Basic,East,Yes
CUST8430,28,F,unknown,91,Basic,East,Yes
CUST4667,,Female,102959,,Basic,,Y
CUST6251,,Male,unknown,,,,No
CUST4100,,,,low,,East,No
CUST5190,,Male,55553,high,Basic,,Y
CUST3618,,,unknown,high,,,No
CUST4179,,M,,low,Basic,,
CUST3557,,M,,6,,North,
CUST1594,N/A,,141560,33,Standard,West,Y
CUST8814,,F,115635,,,East,Yes
,46,,45871,low,Standard,South,N
CUST8397,N/A,Male,,high,Premium,South,
CUST2906,N/A,,unknown,99,,South,
CUST7766,,M,,96,Premium,East,
CUST8776,N/A,Male,,,,East,
CUST4295,44,,114903,high,,,N
CUST8962,,Male,,,,West,
CUST2928,,M,,low,Basic,,
CUST5880,,F,,high,,West,N
CUST8626,18,F,unknown,100,Standard,,N
CUST8313,,,,,Basic,West,
CUST3952,47,F,,,,South,
CUST9903,,,unknown,low,Basic,East,
CUST2364,,F,128121,,,West,
CUST2920,,F,,,,,Yes
CUST3110,,Female,unknown,,,East,Yes
CUST7147,N/A,F,,high,Premium,East,
CUST3597,,Male,31300,low,Premium,West,N
CUST1321,N/A,F,unknown,1,Standard,,
,35,Male,unknown,high,Standard,East,Y
CUST4458,,Male,,low,Premium,,
CUST3229,N/A,M,72269,,,,
CUST3694,N/A,M,,low,,East,
CUST5700,,Male,,high,Basic,East,
CUST1830,,F,,high,Basic,South,
CUST1715,,Female,85017,,Standard,North,N
CUST2122,,Female,unknown,high,Basic,South,
CUST4618,N/A,M,,80,Basic,,Yes
CUST8364,,,unknown,low,Basic,South,
CUST3590,38,Female,unknown,,,,No
,,,139514,low,,South,
CUST4486,,Female,117387,high,,North,N
CUST4589,35,Female,67399,,Basic,East,Y
CUST4373,,,,,,,
CUST3544,,Male,41680,low,Premium,West,
CUST9260,,M,,,,West,No
CUST9958,N/A,Female,unknown,low,Standard,West,
,,Male,unknown,high,Premium,South,
CUST2832,,Female,,high,Basic,West,N
CUST8417,,,,low,Premium,South,
CUST6506,N/A,Female,unknown,,,,Y
CUST4287,,F,106488,high,Premium,,
CUST2262,,,,low,Premium,West,
CUST1596,,M,,45,Standard,North,N
CUST5483,,M,unknown,72,Basic,,
CUST5875,,,,,,South,N
CUST9405,,,,low,,South,
CUST3774,,M,unknown,2,Premium,North,N
,N/A,M,27268,19,Standard,North,No
CUST8639,,F,47598,low,Premium,,N
CUST7872,N/A,,unknown,,Basic,,N
CUST5254,,Male,,3,Basic,West,No
CUST4268,,,,low,Premium,,Yes
CUST7133,18,,56786,98,,,
CUST3054,,Female,unknown,low,Basic,South,Y
CUST6144,N/A,M,104323,low,Premium,,Y
CUST3528,,F,127537,low,,,No
CUST5163,,F,unknown,low,,South,Y
CUST2315,66,Male,,,,South,Yes
CUST1788,57,Female,,low,Standard,East,Yes
CUST4176,26,M,,29,,West,Yes
CUST5325,,M,,,Premium,,
CUST3172,48,,43220,,Basic,South,
CUST2038,,,,high,,South,
CUST8265,,Male,,30,,,
CUST9294,N/A,,54232,low,Premium,South,N
CUST1676,31,M,,,,West,Y
CUST4256,,M,unknown,,,,
,57,Female,unknown,high,Premium,North,No
CUST7046,N/A,,unknown,,Standard,,No
CUST4733,,Female,,high,Premium,South,No
CUST9913,,M,,65,Standard,West,N
CUST5505,,Female,unknown,low,,East,Y
,40,Female,142091,low,,East,N
CUST1364,N/A,Male,,,Premium,,Yes
CUST8433,,,unknown,,,South,Yes
CUST9227,,F,,high,Basic,South,N
CUST4028,,,unknown,high,Premium,North,Yes
CUST8710,N/A,Female,,43,Premium,North,
,N/A,Male,unknown,68,Premium,North,No
CUST8088,N/A,Female,,65,Premium,North,Y
CUST2489,23,Female,unknown,high,,South,No
,59,Male,unknown,high,Standard,,
CUST4801,,Male,107725,high,Premium,West,N
CUST9417,,F,42495,,Basic,South,Y
,,,unknown,,Standard,,No
CUST2536,,Male,25885,,,North,No
CUST7729,,Male,,low,Basic,West,N
CUST1710,N/A,Male,,,,North,
CUST4412,N/A,,unknown,,Premium,,Y
CUST3646,,M,,low,,,Yes
CUST4192,N/A,F,unknown,,,West,Y
CUST6136,32,M,unknown,low,Basic,North,N
CUST5239,47,,,low,,,No
CUST7732,,Female,unknown,,,,No
CUST2283,N/A,Male,,high,,South,No
CUST3303,,,,50,,,
CUST1577,,Female,143173,27,Premium,,Y
CUST3436,N/A,,,,Basic,,Yes
CUST1241,N/A,,,high,,South,N
CUST8448,,,,59,,West,Y
CUST5192,31,Female,,53,Premium,West,No
CUST1357,,,unknown,,,East,No
CUST6640,,Male,,low,Premium,East,N
,,Female,,,,,Y
CUST5000,67,M,125410,high,Standard,,Yes
CUST4766,,Female,146224,high,,,Yes
CUST9682,N/A,,,low,,,Yes
CUST6791,,,,98,Standard,East,
CUST5066,43,F,unknown,low,Basic,West,No
CUST9663,,F,unknown,high,Basic,,
,N/A,M,unknown,high,Standard,,No
CUST7892,,Female,,45,Premium,West,
CUST8343,,Male,,,,,N
CUST3046,,Female,,high,,West,Y
CUST5431,,F,,high,Standard,South,N
CUST2272,,M,,high,Standard,East,No
CUST6329,N/A,Female,106478,high,Premium,North,Y
CUST9754,,F,,high,Premium,East,N
CUST4984,26,F,,,Standard,,N
CUST8856,54,Male,unknown,high,,South,
CUST8262,,F,,75,Standard,,Y
CUST3448,32,M,,93,,,
CUST7702,,Female,102122,,Standard,West,
CUST1342,,,27958,low,,East,No
CUST7029,,M,,low,Standard,West,
CUST5783,,F,,high,Standard,,
CUST1834,56,,,low,Basic,West,N
CUST1055,,F,,66,,,Y
CUST5316,N/A,F,,98,Standard,West,No
CUST8380,,,unknown,low,,East,N
CUST6906,,F,59175,,Premium,North,Yes
CUST9179,44,F,76106,low,,North,N
CUST9902,45,F,,,Standard,North,Yes
CUST3073,24,M,,,Basic,North,N
CUST9811,,Female,,96,Basic,,
CUST3898,,Male,,high,Standard,South,
CUST5993,,,unknown,33,Basic,,No
CUST7996,67,,,84,,,Y
CUST6643,,F,,high,Basic,North,No
CUST1096,,Female,,,,North,
CUST7506,29,Male,,,,South,
CUST3663,,,unknown,,,West,Yes
CUST4923,63,F,77026,low,Premium,North,Yes
CUST1823,64,Female,77769,,Basic,South,
CUST8797,,,63611,66,,,
CUST6949,51,,73183,high,,,Y
,,Male,,,Standard,South,No
CUST7872,,,,,,South,N
CUST8144,35,,,,,West,No
CUST7156,,F,,high,,South,
CUST3031,,F,,high,Premium,East,No
CUST8443,43,,92330,low,Basic,West,
CUST8074,,,,high,Basic,,Yes
,N/A,Female,unknown,20,Premium,South,
CUST8388,N/A,M,,71,Basic,,Yes
CUST8996,22,Male,,low,Premium,,Y
,,,,low,,,Yes
CUST8033,24,,30663,high,Basic,,
CUST2863,,Female,unknown,low,Premium,South,Y
,N/A,,148151,11,Premium,South,
,,M,,63,Basic,,N
CUST3906,41,F,,high,Standard,South,Y
CUST2224,,F,unknown,,Standard,East,N
CUST3594,N/A,Female,118145,,Standard,East,Yes
CUST7396,N/A,F,,low,Premium,North,
CUST2961,,,115744,,,North,
CUST2719,N/A,,,low,Premium,,N
CUST4245,,Female,,,,,N
CUST4152,20,,unknown,low,Basic,East,
CUST6486,,,unknown,low,Basic,,Y
CUST4672,N/A,M,85267,low,Basic,,
CUST6491,51,Male,,high,Basic,,
CUST8875,N/A,Female,,,,,
,,M,,high,,South,No
CUST3828,N/A,Male,,low,Standard,East,Yes
CUST9896,N/A,,,,,West,
CUST2690,26,F,unknown,high,Premium,West,Yes
CUST6411,29,M,,low,Standard,,
,N/A,M,unknown,high,,,No
CUST6161,N/A,,,27,Basic,North,No
CUST2048,19,,,82,Standard,,
CUST2115,57,Male,,high,Basic,West,
CUST4457,,M,unknown,low,Premium,South,N
CUST1468,22,F,,73,,East,No
CUST7382,,,34047,high,,East,
CUST4417,36,Female,,,,South,
CUST7703,N/A,Male,unknown,35,,South,N
CUST6770,,,unknown,89,Standard,West,N
CUST3312,,Female,134299,high,Premium,,Y
CUST4416,36,Female,131594,,Premium,,N
CUST9201,N/A,Male,,high,Premium,,
CUST1161,N/A,Female,,,Premium,,
CUST1196,,F,,high,Premium,West,
CUST9608,,Male,unknown,,,,Y
CUST3699,,M,27273,50,,East,
CUST3322,56,Male,,,,South,No
CUST7427,,M,92642,low,Premium,West,N
CUST1244,,Male,70082,,Standard,West,
CUST9664,,Male,,,,East,Yes
CUST9610,,,unknown,high,Standard,North,
CUST2632,,Male,103680,high,Standard,East,
CUST6497,,F,,low,,South,N
CUST9157,,M,unknown,high,Premium,,N
CUST5056,,F,,18,,,
,63,Male,144481,,,East,
CUST2425,,M,unknown,low,,West,No
CUST4232,,F,,low,Premium,East,
CUST6970,,,56817,low,,West,Yes
CUST5523,,,,,,West,
CUST7959,N/A,,unknown,high,Basic,South,
CUST5761,57,Female,,,Premium,North,
CUST7622,N/A,,,high,,,Yes
CUST7110,45,,,low,Basic,North,Y
CUST7344,N/A,,,,,,N
CUST8462,52,,26580,,Premium,West,No
CUST7000,N/A,F,147790,,,East,No
CUST9337,N/A,,unknown,low,,West,
CUST9151,N/A,Female,unknown,low,Standard,,Y
CUST5298,45,F,unknown,high,,,N
CUST8590,N/A,M,,,,,Yes
CUST7383,,Female,unknown,high,,West,
CUST9748,62,Female,85574,high,,North,No
CUST2882,,Male,unknown,low,,West,
CUST1161,32,M,,59,Premium,East,
CUST1149,51,F,31763,low,,,No
CUST5408,N/A,F,,,Basic,West,N
CUST6186,N/A,,,,Standard,,
CUST7067,65,M,,low,Basic,South,N
CUST4700,,,,94,Basic,,
CUST4138,N/A,,unknown,43,Basic,North,No
CUST7471,52,M,,high,Standard,North,No
CUST1192,,,76784,high,Basic,East,
CUST4413,,,36300,low,Premium,North,N
CUST3689,27,,,25,Basic,,No
CUST5255,27,,,low,,,No
CUST9861,,M,54456,64,Basic,,Yes
CUST6602,,,,low,Standard,,Yes
CUST2146,53,,unknown,73,Basic,,
CUST1209,64,F,125624,low,Premium,,Y
CUST8773,,,,41,Standard,South,N
CUST2970,40,M,,low,Basic,,
CUST2086,,M,,high,Premium,West,Y
CUST1893,N/A,F,88521,60,Basic,East,Yes
CUST8847,,,28668,78,,South,Yes
CUST4934,,Male,,75,Premium,West,No
CUST6042,27,F,123002,high,,West,No
CUST8708,,,138454,,,South,Yes
CUST8098,43,F,unknown,low,Premium,West,Yes
CUST1608,N/A,M,unknown,low,Standard,East,N
CUST6995,55,,136633,,,West,No
CUST9612,28,,130684,low,,South,N
CUST1538,,,,low,Premium,West,Y
CUST6971,N/A,,,low,Standard,North,
CUST4393,18,Female,unknown,high,Premium,,N
CUST5848,29,,,high,,North,
CUST5964,18,M,136174,low,,North,
CUST4348,44,F,unknown,57,Basic,,N
CUST4936,,,61972,7,Basic,,
CUST8327,,,unknown,,,North,N
CUST6086,N/A,Female,unknown,high,,West,No
CUST5161,,Male,,low,Standard,East,Y
CUST5698,N/A,,,high,Standard,South,Y
CUST7539,,Male,unknown,39,Basic,,No
CUST1936,N/A,,,,Basic,,
CUST1874,N/A,F,144348,,Basic,,No
,,Male,,,Basic,East,Yes
CUST6239,,M,,,Standard,East,N
CUST1864,18,,,55,Basic,West,N
CUST2647,,Female,121945,high,Premium,South,
,,Male,35536,low,Standard,South,
CUST2403,19,,,high,,,Yes
,56,M,,,Standard,North,Yes
CUST7546,,M,,low,Premium,South,
CUST8336,,,unknown,high,Basic,,No
CUST6637,,Female,,low,,West,
CUST9667,,,87104,8,Premium,West,N
,,M,unknown,,,,
CUST7680,,Male,,low,Basic,,Yes
CUST7970,,M,123248,low,Premium,South,Y
CUST4969,,Male,,high,Basic,East,
,,Female,,,,South,Yes
CUST9551,,,unknown,high,,,
CUST4051,,M,100400,,Premium,East,Yes
,N/A,M,,high,,West,
CUST6719,,,,30,Premium,South,Yes
CUST5987,,Female,,,,West,N
CUST4179,33,Female,79677,89,Standard,East,Yes
CUST4724,N/A,F,unknown,39,,,Y
CUST5736,N/A,,,low,,South,Y
CUST2438,N/A,M,,,,West,No
CUST2577,N/A,,,high,Standard,North,
CUST8157,,M,unknown,78,Basic,West,Y
CUST9330,,Male,34375,low,Basic,West,
CUST3248,N/A,,unknown,low,Standard,,Y
CUST8591,43,Female,,high,,,N
CUST4288,,Male,23750,low,,,Yes
CUST9623,N/A,Female,,,,South,
CUST6547,N/A,Male,,high,Premium,East,
CUST8480,,Male,20589,,Basic,,No
CUST4138,,M,,low,Basic,South,
CUST4863,N/A,M,,,Premium,,
CUST1857,,M,unknown,high,Standard,North,
CUST6173,N/A,,,high,,,N
CUST1271,,,,,Premium,South,
CUST9356,57,,,,Standard,East,
CUST9877,,,,high,Premium,,Yes
CUST3032,,F,,low,Standard,South,No
CUST4345,N/A,F,unknown,high,,North,N
CUST6513,N/A,Male,95206,58,Premium,,N
CUST2110,,F,65434,high,,North,Yes
CUST8031,47,,138109,high,,West,N
CUST9257,,M,unknown,21,Premium,South,N
CUST2504,49,,71820,low,,,No
CUST8452,N/A,,,high,Premium,East,No
CUST9967,,F,,,Standard,South,N
CUST1307,N/A,Male,unknown,low,Basic,North,Y
CUST1004,59,M,,16,,West,Y
CUST8334,N/A,M,,low,,,
CUST8268,N/A,Female,96401,59,Basic,West,No
CUST6506,N/A,F,unknown,66,,West,No
CUST8676,40,Female,unknown,high,,North,
CUST5133,,,unknown,low,,,N
CUST2079,21,Female,,97,,,No
CUST1531,,Male,,63,Basic,North,Y
CUST4237,N/A,Female,66407,16,,West,Yes
CUST1018,,F,55389,high,Premium,South,Y
CUST3099,,Male,,high,Premium,South,N
CUST6799,N/A,,,high,Basic,East,N
CUST2206,N/A,,26889,64,Basic,East,
CUST9655,35,Male,,57,,South,Y
CUST2658,,F,,,,,N
CUST9825,24,Male,unknown,high,Premium,,N
CUST6888,69,F,unknown,low,Basic,,No
CUST7269,N/A,F,,,Standard,South,Y
CUST1270,26,Female,,,Basic,South,
CUST9840,N/A,Male,,,,East,N
CUST9461,,,,high,Basic,South,
,,M,unknown,low,,East,No
CUST1666,,F,unknown,low,Basic,West,
CUST1034,,Male,103915,high,,West,
,,M,,26,,,
CUST6044,66,F,121585,44,Premium,,
CUST2840,,M,,35,Standard,,
CUST5462,25,Male,81293,low,,,No
CUST5445,46,Female,,low,Standard,East,No
CUST5926,N/A,,,,,West,Y
,,Female,,high,,West,
CUST6872,66,,unknown,,Premium,East,Y
CUST9110,,,unknown,high,,,
CUST2729,N/A,,76072,low,Basic,East,
CUST9529,,Female,,90,,,
CUST9588,,F,75296,low,Premium,,
CUST3084,40,Male,unknown,high,Premium,East,No
CUST1169,,Male,unknown,,,North,No
CUST5288,22,Male,88947,low,Basic,South,N
CUST5331,N/A,M,31751,66,,South,N
CUST7054,,,82237,,Premium,East,
CUST8447,64,F,78292,high,,,N
CUST2150,N/A,Female,,7,Premium,North,
CUST1872,,M,,57,,West,
CUST5193,N/A,Female,,high,Basic,South,Yes
CUST2792,,Male,76083,83,Premium,North,Y
CUST8375,N/A,M,148629,high,Premium,,Yes
CUST5640,,F,unknown,low,,,N
CUST5480,,Male,,3,,South,
CUST5331,,Male,,69,Basic,South,N
CUST1082,N/A,,unknown,high,,,No
CUST5218,N/A,Male,,,Basic,North,N
CUST9531,N/A,M,,83,,South,Yes
CUST9369,,M,,,,East,
CUST2710,,F,141123,high,,,No
CUST8760,,Female,,32,,North,Yes
CUST9663,,F,,low,,South,Y
CUST4245,,M,unknown,low,,,Yes
CUST3951,N/A,,,high,,,Y
CUST7701,58,Male,unknown,low,Premium,North,
CUST3382,N/A,,,high,Standard,,No
CUST2099,,,,low,Premium,East,
CUST6319,N/A,Female,unknown,78,,East,Yes
CUST9432,,F,,high,,,
CUST7685,N/A,Female,,,Premium,East,N
CUST8609,,Male,106014,high,Standard,,
CUST9001,,M,unknown,4,,East,No
CUST6820,,Female,unknown,high,,,Y
CUST7514,,Male,134072,,Standard,East,N
CUST7066,,,unknown,,,East,N
CUST9828,,M,unknown,47,,East,Y
CUST6099,33,M,unknown,low,Basic,North,
CUST9126,N/A,M,unknown,,Basic,,No
CUST9956,N/A,M,141775,low,,South,
CUST5823,,,unknown,high,Premium,South,
CUST7938,N/A,F,,,,North,N
CUST1832,,,unknown,99,Premium,South,
CUST6101,,Male,,low,,,
CUST8805,,F,102814,low,Premium,North,Y
CUST7248,,Male,,,,East,No
CUST5307,N/A,F,,low,Standard,East,
CUST9971,,Male,,,Premium,,N
CUST9978,N/A,,148178,high,Standard,South,No
,57,F,unknown,low,Premium,,No
CUST2103,N/A,Male,,23,,East,No
CUST5343,68,,unknown,high,,North,
CUST8919,,,,low,Premium,West,
CUST3798,,Male,42400,,Standard,South,
CUST6839,,M,,,Basic,South,No
CUST9140,,Male,unknown,low,,East,Y
CUST7085,,,72866,high,Basic,East,Y
CUST2301,66,Male,20690,70,Premium,East,
CUST1356,59,Female,,,Basic,East,N
CUST6302,67,,,12,Basic,East,Yes
CUST8744,N/A,,91117,low,Basic,South,Yes
CUST3104,N/A,Male,78135,high,Basic,East,No
CUST2833,,,,high,Basic,East,N
CUST1271,,,,low,Basic,North,Y
CUST2701,,M,,low,Standard,West,Yes
CUST3002,69,M,,,Premium,,No
CUST7714,,F,,,,West,
CUST8418,,F,unknown,95,Basic,,N
CUST7456,N/A,F,36328,,Premium,South,
CUST8322,N/A,M,unknown,,Basic,South,Yes
CUST6796,N/A,,38544,low,Premium,North,
,51,,,,,,No
CUST8102,N/A,,,11,Basic,,No
CUST1239,N/A,,79009,5,Standard,West,
CUST2718,,Male,75193,,,West,Y
CUST9345,,M,47797,low,Standard,West,
CUST1866,,F,,high,Standard,,Yes
CUST4979,28,Female,unknown,,,North,No
CUST1404,,F,,,Premium,East,Yes
CUST5117,,,29551,68,Basic,,Yes
CUST6644,,M,66805,,,South,Yes
CUST8395,N/A,F,,high,,West,N
CUST3727,,F,76819,,Premium,South,N
CUST6522,,,,high,Standard,North,No
CUST4483,,Male,,,Premium,North,
CUST6549,47,,,17,Standard,North,No
CUST6227,,Female,59874,,Basic,,N
CUST7151,,,73954,65,Premium,,
CUST7749,,Male,unknown,,,,Y
CUST2226,,F,,38,,,Yes
CUST5035,,F,,low,Standard,East,Yes
CUST8936,,Male,,76,Basic,South,Y
CUST7407,,M,,,,,No
CUST4084,30,Male,33488,,Standard,North,Yes
CUST3114,N/A,F,unknown,high,Premium,North,Yes
CUST1828,,M,unknown,high,Basic,West,Yes
CUST3284,,M,,,Standard,South,Yes
CUST1095,N/A,F,,,,West,No
CUST5319,N/A,Female,unknown,high,Basic,West,
CUST7675,N/A,F,unknown,high,,,N
CUST6404,,Male,,,Standard,West,No
CUST5944,N/A,Male,unknown,26,,,
CUST5636,54,Female,unknown,,Standard,South,N
CUST3064,,Female,,,,West,Yes
CUST1118,N/A,Female,,high,,,Yes
CUST2207,N/A,M,,,Standard,South,No
CUST7304,,F,,,,East,No
CUST2045,N/A,Male,unknown,high,,South,Y
CUST7620,,Female,unknown,high,,,Y
CUST3472,N/A,F,43731,low,Premium,,
CUST5415,N/A,,,,,,Y
,,F,,,,North,Y
CUST6646,28,,,,,West,No
CUST2420,N/A,Female,,low,Standard,South,Y
CUST2040,20,F,,low,,,
CUST5612,48,Female,,high,,South,N
CUST8225,,Female,127304,low,Premium,North,Y
CUST4505,49,Female,,,Standard,South,
CUST1262,N/A,,109534,4,,South,
CUST9647,25,M,,26,,,
CUST1529,,,95486,high,,South,N
CUST1714,59,M,unknown,low,Standard,West,Yes
CUST8417,66,F,,high,,North,Y
CUST2409,,Female,,low,Premium,,Yes
CUST7084,26,Female,,,Standard,North,Y
CUST9031,,Male,unknown,low,Premium,,Y
CUST1132,N/A,F,54030,73,Premium,,Yes
CUST1462,,Male,unknown,37,Basic,North,
CUST1604,N/A,,67447,,,West,Y
CUST3497,,Male,unknown,,,,N
CUST7841,,Female,,high,Basic,West,Yes
CUST8167,62,,,,Basic,,Y
CUST5187,,,87589,29,Basic,,
CUST9184,N/A,,unknown,,Basic,,Yes
CUST4913,N/A,F,,53,,South,
CUST2777,,,22011,,,,Y
CUST7966,,M,,low,Premium,South,Yes
CUST2036,,Female,unknown,high,Premium,,N
,,M,,high,Premium,,
CUST6302,,,,high,,South,
CUST6043,,,unknown,15,,South,
CUST6903,,Female,,10,Premium,East,N
CUST3392,,F,unknown,,Premium,,N
CUST6570,N/A,Female,,,Standard,West,Yes
CUST6605,,Male,unknown,high,Basic,West,Y
CUST6280,N/A,F,,,,North,
CUST7338,29,,25426,68,,,
CUST4460,37,M,117614,low,Standard,West,N
CUST3104,18,M,,low,Basic,South,No
CUST7657,,Male,unknown,,,East,
CUST5149,N/A,Male,,,,East,Y
CUST9898,,Male,108492,69,,,
CUST7805,,M,104963,33,,North,Yes
CUST2352,,,,,Standard,North,N
CUST4883,,F,unknown,82,Premium,,
CUST8968,N/A,Male,,low,Premium,North,Yes
CUST7101,,F,unknown,high,Standard,,N
CUST5762,N/A,F,,low,Basic,North,Y
CUST1551,N/A,,,high,,South,Yes
CUST3511,N/A,F,unknown,high,Premium,,
CUST7175,N/A,,,,Standard,East,Y
CUST3463,N/A,Male,,54,Premium,West,Y
CUST3052,,F,unknown,high,Basic,,Yes
CUST2826,N/A,F,77875,low,Basic,North,
CUST9383,,,,,Premium,East,Y
CUST5807,N/A,,108690,low,,,
CUST2360,,M,unknown,32,Basic,North,Yes
CUST4968,63,,,high,,,
CUST8737,N/A,Male,,71,,,No
CUST4525,,,141581,high,Premium,West,
CUST7076,N/A,,122993,,Premium,East,N
CUST1759,N/A,Female,,high,,West,N
CUST2589,,Female,,low,Basic,East,Yes
CUST9593,58,,,67,Premium,West,Y
CUST4271,27,,,high,Premium,,Y
CUST5591,,M,,,,East,No
CUST2535,,Male,unknown,low,Standard,,Y
CUST9642,26,M,,,,South,Y
CUST6711,N/A,M,,high,Basic,,Y
CUST7362,,,53024,low,Premium,North,
CUST5514,N/A,,,,Premium,,Yes
CUST3807,,M,unknown,,Premium,South,N
CUST4330,,M,,high,Premium,North,
CUST4343,N/A,,,low,Standard,North,N
CUST1755,,,,97,Premium,South,No
,,Female,unknown,low,Basic,East,
CUST8889,N/A,Male,,high,,South,Yes
CUST4222,,M,,36,,South,Y
CUST8336,N/A,,,1,Premium,South,No
CUST2132,,,,80,Premium,,Yes
CUST2715,N/A,,unknown,low,Basic,South,N
CUST7501,N/A,Male,unknown,high,Standard,,N
CUST7640,N/A,Male,unknown,86,,North,No
CUST5229,N/A,Male,,,Premium,,Yes
CUST5296,30,M,108563,high,Basic,West,Yes
CUST6555,,Male,,high,Premium,,
CUST5615,,,,high,,,
CUST8279,,F,,high,Basic,East,
CUST8540,N/A,Male,,high,Standard,South,N
CUST2541,67,,65333,8,,North,
CUST7652,,F,unknown,,Standard,,
CUST6995,,M,,86,Basic,North,Y
,N/A,M,,,,,
CUST6980,N/A,M,,97,Standard,East,No
CUST6590,,Female,,low,Basic,,N
CUST5621,18,Female,,5,Premium,East,
CUST7277,60,Male,,low,,West,Y
CUST1922,,,,54,,South,No
CUST8594,,M,,1,Premium,South,N
CUST8070,,M,77396,low,Premium,West,
CUST5546,,,,95,Premium,South,
CUST8876,N/A,Female,unknown,,Basic,,No
CUST7731,,M,unknown,low,Premium,East,
CUST8909,,,,high,Standard,,Y
CUST8503,57,F,unknown,low,Premium,South,
CUST3006,,Female,,,,South,
CUST7975,24,M,,,Premium,,N
CUST9844,61,,,high,,East,
CUST6590,41,Female,,low,Standard,,No
CUST3561,,Female,,high,Standard,,
CUST8978,34,M,unknown,51,Standard,North,Y
CUST5160,19,M,unknown,high,Standard,West,Yes
CUST4226,,,,low,Basic,West,
CUST5217,,Male,,,Premium,South,Yes
CUST7747,34,F,,28,,,Yes
CUST3527,,M,,high,Premium,,Y
CUST3105,,,78864,low,Premium,South,N
CUST5927,29,F,,low,Basic,South,
CUST6338,,Male,116979,low,,North,No
CUST7597,,Male,40653,high,Basic,North,
CUST4559,N/A,Male,,low,Standard,East,
CUST5872,33,,,,,,Yes
CUST7176,N/A,F,,67,Premium,North,No
CUST9627,21,,unknown,16,,East,No
CUST6974,46,,unknown,high,,,Yes
CUST1421,N/A,F,unknown,low,Premium,,Y
CUST4723,N/A,F,unknown,,Standard,,
CUST5764,N/A,,,,Standard,,
CUST4813,,Male,,,Standard,,N
CUST8594,49,,unknown,high,Basic,,N
,37,,,low,Standard,North,N
CUST3994,N/A,M,unknown,high,Basic,,N
CUST2299,65,M,102325,,Basic,East,No
CUST9692,,F,80249,2,Basic,East,Y
CUST7089,,,unknown,,Basic,,Y
CUST1927,N/A,Male,84579,6,,East,Y
,,M,unknown,,Standard,South,Yes
CUST9770,N/A,M,,low,Standard,South,Yes
CUST2507,46,Male,,,,West,Yes
CUST1875,N/A,F,,33,Premium,,No
CUST3418,,Female,,,Basic,North,
CUST7918,,F,,47,Basic,,Y
